,datePosted,title,price,address,latitude,longitude,description,rooms,bathrooms,pets,furnished,dateScraped
1388155580,12 février 2019 16:00,Vieux-Port Montréal-Studio -Neuf condo-appartement à louer,1260.00,"650 rue Wellington, Montreal, QC, H3C 1T3",45.4983891,-73.5551526,"Studios, unit&eacute;s de 1 et 2 chambres et Penthouse-Vieux-Port Montr&eacute;al-Ville-Marie-M&eacute;tro Square-Victoria-OACI Station, Cit&eacute; du Multimedia- Centre Ville Montr&eacute;al-rue de la Commune-rue Wellington-rue Soeurs Grises.Studio -Nouveau appartement condo &agrave; louerUn nouveau niveau de vie vient d'arriver au Vieux-Port de Montr&eacute;al, au 650 rue We",1 1/2,1 salle de bain,Oui,Non,Wed_Feb_13_092227_2019
1407228028,12 février 2019 22:36,Cote-Saint-Luc-Convenient-Spacious,1085.00,"5500 Borden Ave, Côte-Saint-Luc, QC, H4V 2T4",45.4722721,-73.6477178,"Nestled in a park-like area of&nbsp;Cote-Saint-Luc, Le Monteverdi is located minutes from the bustling city. Our 1 bedroom suites are freshly painted and professionally cleaned making your home move-in ready. These spacious suites feature hardwood parquet flooring, standard appliances and an individually controlled air conditioning unit. Enjoy sipping your morning coffee on you",2 1/2,1 salle de bain,Oui,Non,Wed_Feb_13_092228_2019
1388814165,12 février 2019 22:36,"Large Studio, Downtown Montreal - Newly Renovated",1060.00,"2166 Boulevard de Maisonneuve O, Montreal, QC, H3H 1L5",45.4912196,-73.5840384,"Living in the Shaughnessy Village, part of the Ville-Marie borough, you will have access to many amenities such as Concordia University, Dawson and LaSalle Colleges, green spaces and parks. At 2166 De Maisonneuve West, our fully renovated studio style suites offers large open concept living areas with plenty of in-suite storage. Chefs will love the open kitchens equipped with a",1 1/2,1 salle de bain,Oui,Non,Wed_Feb_13_092229_2019
1388814054,12 février 2019 22:36,"1/2 month FREE! Downtown, pool, rooftop BBQ terrace, gym",1650.00,"3475 rue de la Montagne, Montreal, QC, H3G 2A4",45.50075289999999,-73.5802506,"Discover the ultimate in comfort, convenience and prestige in the heart of Montreal’s famed Golden Square Mile. Le Sommet offers you a vast selection of luxury suites and exceptional amenities, Our fully renovated 1 bedroom suites boast open concept living areas, large windows and hardwood floors throughout. Kitchens are fitted with granite countertops, ceramic backslash&nbsp;a",2 1/2,1 salle de bain,Oui,Non,Wed_Feb_13_092230_2019
1413060015,12 février 2019 22:36,Crescent St! Guy-Concordia-Free Wi-Fi-Updated-Modern!,1955.00,"1420 Rue Crescent, Montreal, QC, H3G 2B7",45.4973573,-73.57644429999999,"Contact Timbercreek Communities today!&nbsp; This building is located in a trendy area of downtown Montreal on Crescent Street between St-Catherine Street and De Maisonneuve West. This neighbourhood is a vibrant and friendly community. &nbsp;Running your errands can be accomplished by foot.&nbsp;With a walk Score of 100, this&nbsp;well-maintained&nbsp;building is conveniently l",4 1/2,1 salle de bain,Oui,Non,Wed_Feb_13_092231_2019
1407228020,12 février 2019 22:36,Lafontaine Park - Newly renovated! All included,1085.00,"1150 Sherbrooke Street East, Montreal, QC, H2L 1L8",45.52199239999999,-73.5650546,"1150 Sherbrooke is located on the border of the Plateau Mont-Royal and Ville-Marie. With an outstanding Walk Score of 97, the building is only a few minutes’ walk from the shops and restaurants of St-Denis Street and Mont-Royal Avenue.&nbsp;Our spacious bachelor style suites are newly renovated, bright &amp; cozy, and offer both laminate and ceramic flooring throughout. The kit",1 1/2,1 salle de bain,Oui,Non,Wed_Feb_13_092232_2019
1388814120,12 février 2019 22:36,"Tremendous Location! Guy-Concordia-Crescent St- Updated, Modern!",1450.00,"1420 Rue Crescent, Montreal, QC, H3G 2B7",45.4973573,-73.57644429999999,"Located in a trendy area of downtown Montreal on Crescent Street between St-Catherine Street and De Maisonneuve West, Le 1420 Crescent&nbsp;is a vibrant and friendly community.&nbsp;&nbsp;Our bright&nbsp; and spacious 1 bedroom suites offer you a&nbsp;place to relax, have fun and truly unwind from a long day of work.&nbsp;They have been renovated and feature modern and comforta",2 1/2,1 salle de bain,Oui,Non,Wed_Feb_13_092233_2019
1388814042,12 février 2019 22:36,Luxury Living - Heart of The Golden Mile Square,2025.00,"3475 rue de la Montagne, Montreal, QC, H3G 2A4",45.50075289999999,-73.5802506,"Discover the ultimate in comfort, convenience and prestige in the heart of Montreal’s famed Golden Square Mile. Le Sommet offers you a vast selection of luxury suites and exceptional amenities, Our fully renovated 1 bedroom plus den suites boast open concept living areas, large windows and hardwood floors throughout. Kitchens are fitted with granite countertops, ceramic backsla",2 1/2,1 salle de bain,Oui,Non,Wed_Feb_13_092234_2019
1388814043,12 février 2019 22:36,1 month free! Luxury Living - Heart of The Golden Mile Square,2695.00,"3475 rue de la Montagne, Montreal, QC, H3G 2A4",45.50075289999999,-73.5802506,"Discover the ultimate in comfort, convenience and prestige in the heart of Montreal’s famed Golden Square Mile. Le Sommet offers you a vast selection of luxury suites and exceptional amenities, Our fully renovated 2 bedroom suites boast open concept living areas, large windows and hardwood floors throughout. Kitchens are fitted with granite countertops, ceramic backslash&nbsp;a",4 1/2,1 salle de bain,Oui,Non,Wed_Feb_13_092236_2019
1388814087,12 février 2019 22:36,Tremendous Location! Guy-Concordia-McGill-Updated-Modern!,1395.00,"1436 Mackay, Montreal, QC, H3G 2H8",45.4961375,-73.5780281,"Located in an upscale and urban area of downtown Montreal between St-Catherine Street and De Maisonneuve Boulevard,&nbsp;Le 1436 Mackay is a vibrant and friendly community. Our spacious 1 bedroom suites&nbsp;have been&nbsp;updated and offer a modern and comfortable decor throughout. Kitchens are cozy and equipped with newer appliances and provide adequate cabinet space. They al",2 1/2,1 salle de bain,Oui,Non,Wed_Feb_13_092237_2019
1407258847,12 février 2019 22:36,Luxurious -Great views - Plateau!,1630.00,"450 Sherbrooke Street East, Montreal, QC, H2L 1J8",45.5175608,-73.56665269999999,"Tour Sherbrooke is&nbsp;just walking distance to all of life's necessities. Our 12,000 sq. ft. luxurious penthouse suites boasts a bright and spacious open concept living area and large kitchen. Complete with parquet and ceramic flooring throughout, your new home comes completely renovated. Enjoy the panoramic views of Mount Royal, the St-Lawrence River, and downtown from large",1 1/2,1 salle de bain,Oui,Non,Wed_Feb_13_092238_2019
1407258843,12 février 2019 22:36,Plateau! All-incl. Renovated On Sherbrooke UQAM,1430.00,"450 Sherbrooke Street East, Montreal, QC, H2L 1J8",45.5175608,-73.56665269999999,"Tour Sherbrooke is&nbsp;just walking distance to all of life's necessities. Located at&nbsp;450 rue Sherbrooke Est. our 1 bedroom suites boasts a bright and spacious open concept living area and large kitchen. Complete with parquet and ceramic flooring throughout, your new home comes completely renovated. Enjoy the panoramic views of Mount Royal, the St-Lawrence River, and down",2 1/2,1 salle de bain,Oui,Non,Wed_Feb_13_092239_2019
1407258865,12 février 2019 22:36,Quiet Verdun but Minutes to Downtown!,1570.00,"4560 LaSalle Blvd, Verdun, QC, H4G 2B1",45.45837849999999,-73.56303489999999,"Welcome to Ch&acirc;teau Isabelle&nbsp;situated in a laid-back community and conveniently&nbsp;located close to downtown. Our 2 bedroom suites offer bright and spacious open concept living areas with parquet floors and ceramic tiles. Each suite comes with roomy kitchens, modern appliances, including a dishwasher,&nbsp;and ample cabinet and counter space. Enjoy your private balc",4 1/2,1 salle de bain,Oui,Non,Wed_Feb_13_092240_2019
1407258842,12 février 2019 22:36,Plateau! All-incl. 4½! On Sherbrooke,1785.00,"450 Sherbrooke Street East, Montreal, QC, H2L 1J8",45.5175608,-73.56665269999999,"Tour Sherbrooke is&nbsp;just walking distance to all of life's necessities. Our 2 bedroom suites offer bright and spacious open concept living areas and large kitchen areas. Complete with parquet and ceramic flooring throughout, enjoy the view&nbsp;of Mount Royal, the St-Lawrence River, and downtown from your charming Juliette balcony. &nbsp;Close to McGill, and UQAM, your new ",4 1/2,1 salle de bain,Oui,Non,Wed_Feb_13_092241_2019
1388814089,12 février 2019 22:36,1 month FREE! Tremendous Location! Guy-Concordia-Updated-Modern!,1235.00,"1444 Mackay, Montreal, QC, H3G 2H9",45.496187,-73.5782425,"Located in an upscale and urban area of downtown Montreal between St-Catherine Street and De Maisonneuve Boulevard,&nbsp;Le 1444 Mackay is a vibrant and friendly community. Our spacious 1 bedroom suites&nbsp;have been&nbsp;updated and offer a modern and comfortable decor throughout. Kitchens are cozy and equipped with newer appliances and provide adequate cabinet space. They al",2 1/2,1 salle de bain,Oui,Non,Wed_Feb_13_092242_2019
1413096287,12 février 2019 22:36,Prime Downtown! Bright-Spacious-Upgraded Kitchen!,940.00,"2150 de Maisonneuve Blvd. Ouest, Montreal, QC, H3H 1L2",45.4914063,-73.5839311,"Tour d'Auteuil is located in&nbsp;an exciting community within the heart of downtown Montreal. Our studio style suites&nbsp;feature gleaming floors throughout the living areas and sparkling ceramic tile in the kitchen and bathroom. Upgraded kitchens are equipped with newer appliances and provide ample cabinet and counter space. Close by are Concordia University, Dawson College,",1 1/2,1 salle de bain,Oui,Non,Wed_Feb_13_092243_2019
1388814044,12 février 2019 22:36,"Luxury Living - Downtown, pool, rooftop terrace",1175.00,"3475 rue de la Montagne, Montreal, QC, H3G 2A4",45.50075289999999,-73.5802506,"Discover the ultimate in comfort, convenience and prestige in the heart of Montreal’s famed Golden Square Mile. Le Sommet offers you a vast selection of luxury suites and exceptional amenities, Our fully renovated&nbsp;studio style suites boast open concept living areas, large windows and hardwood floors throughout. Kitchens are fitted with granite countertops, ceramic backslas",1 1/2,1 salle de bain,Oui,Non,Wed_Feb_13_092244_2019
1413096284,12 février 2019 22:36,Prime Downtown! Bright-Spacious-Upgraded Kitchen!,1070.00,"2150 de Maisonneuve Blvd. Ouest, Montreal, QC, H3H 1L2",45.4914063,-73.5839311,"Tour d'Auteuil is located in&nbsp;an exciting community within the heart of downtown Montreal. Our 1 bedroom suites&nbsp;feature gleaming floors throughout the living areas and sparkling ceramic tile in the kitchen and bathroom. Upgraded kitchens are equipped with newer appliances and provide ample cabinet and counter space. Close by are Concordia University, Dawson College, La",2 1/2,1 salle de bain,Oui,Non,Wed_Feb_13_092245_2019
1388813834,12 février 2019 22:36,Condo-Style-Victoria Square-Ensuite Laundry!,1490.00,"345 rue De La Gaucheti, Montreal, QC, H2Z 0A2",45.5041243,-73.5630121,"Why settle for ordinary? This upscale condo-style building, near Victoria Square boasts large Mezzanine 1 bedroom style suites with gleaming hardwood floors, sparkling ceramic tile, and private in-suite laundry. Kitchens are equipped with three new stainless steel appliances, stainless steel sinks and granite countertops. Washrooms have both a soaker bath tub and a separate, gl",2 1/2,2 salles de bain,Oui,Non,Wed_Feb_13_092246_2019
1409665522,12 février 2019 22:36,Condo-Style-Downtown Ensuite Laundry! Gym!,1570.00,"345 rue De La Gaucheti, Montreal, QC, H2Z 0A2",45.5041243,-73.5630121,"Why settle for ordinary? This upscale condo-style building, near Victoria Square boasts large 2 bedroom style suites with gleaming hardwood floors, sparkling ceramic tile, and private in-suite laundry. Kitchens are equipped with three new stainless steel appliances, stainless steel sinks and granite countertops. Washrooms have both a soaker bath tub and a separate, glass-enclos",2 1/2,1 salle de bain,Oui,Non,Wed_Feb_13_092247_2019
1415047346,12 février 2019 22:34,Cherche 3 1/2 chauffée 700 MAX  pour juillet,700.00,", Montreal H4P1K8 QC, Canada",45.5024453,-73.65142039999999,Bonjour! Nous sommes un couple (26 et 23) sans enfants qui cherche un 3 1/2 pour louer : *MAX 700 avec chauffage *Pr&eacute;s du m&eacute;tro (N'importe quelle ligne) *Pour Juillet * no fumeurs * tranquilles Merci,3 1/2,1 salle de bain,,Non,Wed_Feb_13_092249_2019
1413905974,12 février 2019 16:00,Nouveau Penthouse à louer-Vieux-Port Montréal-Ville-Marie,3250.00,"650 rue Wellington, Montreal, QC, H3C 1T3",45.4983891,-73.5551526,"Studios, unit&eacute;s de 1 et 2 chambres et Penthouse-Vieux-Port Montr&eacute;al-Ville-Marie- M&eacute;tro Square-Victoria-OACI Station-Cit&eacute; du Multimedia-Centre Ville Montr&eacute;al-rue de la Commune-rue Wellington-rue Soeurs Grises.Un nouveau niveau de vie vient d'arriver au Vieux-Port de Montr&eacute;al, au 650 rue Wellington.Soyez le premier &agrave; r&eacute;serve",4 1/2,2 salles de bain,Oui,Non,Wed_Feb_13_092250_2019
1398231154,12 février 2019 16:01,Studio-Condo appartement neuf à louer-Griffintown-Marché Atwater,1325.00,"230 rue Dominion, Montreal, QC, H3J 1N4",45.48366830000001,-73.57259429999999,"Nouvelle Construction-Nouveaux Appartements/Condos de 1-2-3 chambres &amp; Studio, March&eacute; Atwater, Canal Lachine, Sud-Ouest, rue Notre-Dame, Centre-Ville Montr&eacute;al-m&eacute;tro Lionel Groulx, Petite Bourgogne/Little Burgundy, Village Stelco-230 rue Dominion coin rue Duvernay.Livraison Avril 2019Tous les &eacute;lectrom&eacute;nagers en acier inoxydable et laveuse e",1 1/2,1 salle de bain,Oui,Non,Wed_Feb_13_092251_2019
1415047706,12 février 2019 22:23,MUST SEE! YUL LUXURY STUDIO FOR RENT DOWNTOWN MTL CLOSE TO METRO,1395.00,"1450 Boulevard René-Lévesque O, Montréal, QC H3G 0E1, Canada",45.49456180000001,-73.57386,"MAGNIFICENT studio on the 26th floor! in the famous and fabulous Tours YUL, the most upscale condo project in Montreal, winner of many awards. Erected downtown in the heart of the action, on the prestigious Ren&eacute;-L&eacute;vesque West Boulevard, close to the chic and commercial streets of Sainte-Catherine &amp; Crescent, the Bell Center, the most prestigious shops, more so",1 1/2,1 salle de bain,Non,Oui,Wed_Feb_13_092252_2019
1415047604,12 février 2019 22:23,Recherché : Recherche 3 chambres ,,"J0S1P0, Canada",45.1713957,-74.2814285,"Bonjour, nous recherchons un appartement dans le centre ou l’ouest de l’&icirc;le de Montr&eacute;al pour le 1er juillet. Nous sommes une famille de trois personnes avec un adorable chat. Nous avons besoin d’une place de stationnement ou d’un garage o&ugrave; nous pouvons brancher notre voiture hybride (prise r&eacute;guli&egrave;re acceptable. Id&eacute;alement avec air climat",5 1/2,1 salle de bain,Oui,Non,Wed_Feb_13_092253_2019
1378275634,12 février 2019 22:20,3- 1/2 for rent - promotion  1 month free,795.00,"8655 Rue Foucher, Montréal, QC H2P 2C4, Canada",45.5474736,-73.6361902,"One street from Metro Cremazie. Very close to Marche Central, main Entrance at 8655 Foucher Montreal, corner of Cremazie, This building is completely renovated &Agrave; une rue de m&eacute;tro Cr&eacute;mazie. Tr&egrave;s proche Du Marche Central, entr&eacute;e principale au 8655 Foucher Montr&eacute;al, coin de la rue Cr&eacute;mazie, ce b&acirc;timent est compl&egrave;tement ",2 1/2,1 salle de bain,Non,Non,Wed_Feb_13_092254_2019
1378017496,12 février 2019 22:19,appartment  1- 1/2 for rent - promotion 1 month free,595.00,"8655 Rue Foucher, Montréal, QC H2P 2C4, Canada",45.5474736,-73.6361902,"One street from Metro Cremazie. Very close to Marche Central, main Entrance at 8655 Foucher Montreal, corner of Cremazie, This building is freshly renovated &Agrave; une rue de m&eacute;tro Cr&eacute;mazie. Tr&egrave;s proche Du Marche Central, entr&eacute;e principale au 8655 Foucher Montr&eacute;al, coin de la rue Cr&eacute;mazie, ce b&acirc;timent est compl&egrave;tement r&e",1 1/2,1 salle de bain,Non,Non,Wed_Feb_13_092255_2019
1414261886,12 février 2019 22:18,"4 1/2 av NORTHCLIFFE, NDG - 1er MAI 2019",1200.00,"Avenue Northcliffe, Montréal, QC H4A 3K6, Canada",45.47373,-73.60555,"Immeuble propre et r&eacute;nov&eacute; situ&eacute; sur 2021 av Northcliffe, Notre-Dame-de-Gr&acirc;ce. &Agrave; pieds de tous les services, &eacute;picerie, pharmacie, h&ocirc;pital, banque, m&eacute;tro, etc. Immeuble de 3 &eacute;tages. Buanderie au sous-sol. Garage disponible $. 4 1/2 r&eacute;nov&eacute;. Disponible 1er mai $1200/mois, chauffage, eau chaude, cuisini&egrav",4 1/2,1 salle de bain,Non,Non,Wed_Feb_13_092256_2019
1414249626,12 février 2019 22:18,"3 1/2  rue LAVOIE, CdN  - 1er MAI 2019",875.00,"5487 Rue Lavoie, Montréal, QC H3W 2J8, Canada",45.493804,-73.629476,"Immeuble propre et r&eacute;nov&eacute; situ&eacute; sur 5487 rue Lavoie, C&ocirc;te-des-Neiges. &Agrave; pieds de tous les services, &eacute;picerie, pharmacie, h&ocirc;pital, banque, autobus, etc. Immeuble de 3 &eacute;tages. Buanderie au sous-sol. Garage disponible $. 3 1/2 enti&egrave;rement r&eacute;nov&eacute;. Disponible 1er mai $875/mois, chauffage, eau chaude, cuisini&",2 1/2,1 salle de bain,Non,Non,Wed_Feb_13_092258_2019
